# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.6,     37000.0,                0.000000,           1.000000,     38.0,           470.1,         453.6,         385.5,      5.7822,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     42.0,           519.6,         453.6,         426.1,      6.3908,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     46.0,           569.1,         453.6,         466.6,      6.9995,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     48.0,           593.9,         453.6,         486.9,      7.3038,          -0.000
      0.6,     37000.0,                0.000000,           1.000000,     50.0,           618.6,         453.6,         507.2,      7.6081,          -0.000
      0.6,     37000.0,                0.250000,           1.000000,     21.0,           378.6,         453.6,         213.0,      3.1954,         128.333
      0.6,     37000.0,                0.250000,           1.000000,     22.0,           396.6,         453.6,         223.2,      3.3476,         134.444
      0.6,     37000.0,                0.250000,           1.000000,     24.0,           432.7,         453.6,         243.5,      3.6519,         146.667
      0.6,     37000.0,                0.250000,           1.000000,     26.0,           468.8,         453.6,         263.7,      3.9562,         158.889
      0.6,     37000.0,                0.250000,           1.000000,     30.0,           540.9,         453.6,         304.3,      4.5649,         183.333
      0.6,     37000.0,                0.250000,           1.000000,     34.0,           613.0,         453.6,         344.9,      5.1735,         207.778
      0.6,     37000.0,                0.250000,           1.000000,     38.0,           685.1,         453.6,         385.5,      5.7822,         232.222
      0.6,     37000.0,                0.250000,           1.000000,     42.0,           757.2,         453.6,         426.1,      6.3908,         256.667
      0.6,     37000.0,                0.250000,           1.000000,     46.0,           829.3,         453.6,         466.6,      6.9995,         281.111
      0.6,     37000.0,                0.250000,           1.000000,     48.0,           865.4,         453.6,         486.9,      7.3038,         293.333
      0.6,     37000.0,                0.250000,           1.000000,     50.0,           901.4,         453.6,         507.2,      7.6081,         305.556
      0.6,     37000.0,                0.500000,           1.000000,     21.0,           616.2,         453.6,         213.0,      3.1954,         385.000
      0.6,     37000.0,                0.500000,           1.000000,     22.0,           645.5,         453.6,         223.2,      3.3476,         403.333
      0.6,     37000.0,                0.500000,           1.000000,     24.0,           704.2,         453.6,         243.5,      3.6519,         440.000
      0.6,     37000.0,                0.500000,           1.000000,     26.0,           762.9,         453.6,         263.7,      3.9562,         476.667
      0.6,     37000.0,                0.500000,           1.000000,     30.0,           880.3,         453.6,         304.3,      4.5649,         550.000
      0.6,     37000.0,                0.500000,           1.000000,     34.0,           997.7,         453.6,         344.9,      5.1735,         623.333
      0.6,     37000.0,                0.500000,           1.000000,     38.0,          1115.0,         453.6,         385.5,      5.7822,         696.667
      0.6,     37000.0,                0.500000,           1.000000,     42.0,          1232.4,         453.6,         426.1,      6.3908,         770.000
      0.6,     37000.0,                0.500000,           1.000000,     46.0,          1349.8,         453.6,         466.6,      6.9995,         843.333
      0.6,     37000.0,                0.500000,           1.000000,     48.0,          1408.5,         453.6,         486.9,      7.3038,         880.000
      0.6,     37000.0,                0.500000,           1.000000,     50.0,          1467.1,         453.6,         507.2,      7.6081,         916.667
      0.6,     37000.0,                0.750000,           1.000000,     21.0,          1329.0,         453.6,         213.0,      3.1954,        1155.000
      0.6,     37000.0,                0.750000,           1.000000,     22.0,          1392.3,         453.6,         223.2,      3.3476,        1210.000
      0.6,     37000.0,                0.750000,           1.000000,     24.0,          1518.8,         453.6,         243.5,      3.6519,        1320.000
      0.6,     37000.0,                0.750000,           1.000000,     26.0,          1645.4,         453.6,         263.7,      3.9562,        1430.000
      0.6,     37000.0,                0.750000,           1.000000,     30.0,          1898.6,         453.6,         304.3,      4.5649,        1650.000
      0.6,     37000.0,                0.750000,           1.000000,     34.0,          2151.7,         453.6,         344.9,      5.1735,        1870.000
      0.6,     37000.0,                0.750000,           1.000000,     38.0,          2404.8,         453.6,         385.5,      5.7822,        2090.000
      0.6,     37000.0,                0.750000,           1.000000,     42.0,          2658.0,         453.6,         426.1,      6.3908,        2310.000
      0.6,     37000.0,                0.750000,           1.000000,     46.0,          2911.1,         453.6,         466.6,      6.9995,        2530.000
      0.6,     37000.0,                0.750000,           1.000000,     48.0,          3037.7,         453.6,         486.9,      7.3038,        2640.000
      0.6,     37000.0,                0.750000,           1.000000,     50.0,          3164.3,         453.6,         507.2,      7.6081,        2750.000
      0.6,     37000.0,                1.000000,           1.000000,     21.0,           356.4,         453.6,           0.0,      0.0000,         385.000
